Grid_ID,CNN_PCA_01,CNN_PCA_02,CNN_PCA_03,CNN_PCA_04,CNN_PCA_05,CNN_PCA_06,CNN_PCA_07,CNN_PCA_08,CNN_PCA_09,CNN_PCA_10,CNN_PCA_11,CNN_PCA_12,CNN_PCA_13,CNN_PCA_14,CNN_PCA_15,CNN_PCA_16,CNN_PCA_17,CNN_PCA_18,CNN_PCA_19,CNN_PCA_20,CNN_PCA_21,CNN_PCA_22,CNN_PCA_23,CNN_PCA_24,Y_Target,image_file
site16_689.png_X256_Y0,0.18010172,0.24583484,0.38279265,0.23600157,0.4752231,0.42728534,0.21000096,0.38680428,0.5593682,0.28459632,0.6310447,0.2619741,0.55590415,0.5475505,0.3954992,0.5952434,0.5127524,0.441827,0.5105542,0.49456072,0.3646155,0.55191004,0.40712363,0.38678065,0,site16_689.png
site16_689.png_X0_Y256,0.03284006,0.2877106,0.36273038,0.25131363,0.5753411,0.37730977,0.15620966,0.44895628,0.434592,0.21676007,0.42618454,0.25198758,0.49012923,0.64814246,0.3611953,0.6387112,0.38438836,0.22827502,0.5551207,0.41773137,0.34231693,0.509409,0.56662625,0.36813515,0,site16_689.png
site16_689.png_X256_Y256,0.14790195,0.22402352,0.39770955,0.22610813,0.4174216,0.33722344,0.18262342,0.2786777,0.5877842,0.19324219,0.58699447,0.41695368,0.50542706,0.711962,0.44722778,0.6216376,0.46793365,0.27059054,0.5921217,0.5220892,0.49144366,0.6555503,0.5907289,0.3152421,0,site16_689.png
site16_690.png_X0_Y0,0.5244906,0.2675097,0.44351315,0.122722745,0.39584094,0.4776589,0.2593089,0.57872653,0.42054176,0.13871321,0.50791204,0.20137884,0.4372037,0.6481509,0.55645597,0.48653415,0.55565524,0.39638746,0.49918807,0.60875255,0.26900062,0.45815864,0.535897,0.45827788,1,site16_690.png
site16_690.png_X256_Y0,0.13831775,0.24442436,0.37281242,0.2387282,0.5904152,0.4144793,0.2573599,0.33625978,0.5197046,0.23221496,0.60570204,0.13623555,0.6057306,0.6224922,0.37109357,0.57039636,0.46028134,0.39935774,0.50372565,0.511942,0.49331266,0.5452738,0.38669187,0.48997563,0,site16_690.png
site16_690.png_X0_Y256,0.4994013,0.21825564,0.51177675,0.16585606,0.5375202,0.511138,0.21554944,0.580715,0.19262332,0.32757154,0.41152877,0.22673978,0.29842487,0.5206409,0.61510855,0.5436261,0.57978547,0.3360874,0.5470785,0.38190013,0.61222744,0.52176565,0.3479023,0.28853422,1,site16_690.png
site16_690.png_X256_Y256,0.08856696,0.20248033,0.38416937,0.17296101,0.60377187,0.51023906,0.24214303,0.3722291,0.4724753,0.50490713,0.5229434,0.40349227,0.41545674,0.5903009,0.27522594,0.559838,0.42411476,0.5044583,0.54241544,0.52847546,0.5319708,0.48920357,0.34017074,0.34159666,0,site16_690.png
site16_693.png_X0_Y0,0.34079784,0.3383882,0.42338428,0.35212976,0.46881577,0.41058195,0.2982838,0.39396808,0.39039522,0.44912648,0.6602313,0.22549258,0.2962919,0.54038787,0.51856554,0.39251086,0.49356607,0.4208663,0.47621235,0.4216552,0.41001797,0.5211453,0.5144308,0.3650138,1,site16_693.png
site16_693.png_X256_Y0,0.3366639,0.25536123,0.5439337,0.52240294,0.50789857,0.4615636,0.29811516,0.43102884,0.21783479,0.4706202,0.5593731,0.26152736,0.3669936,0.572722,0.5705374,0.51932555,0.4557868,0.36883715,0.50132555,0.29202336,0.40958953,0.37771666,0.5196007,0.33407778,1,site16_693.png
site16_693.png_X0_Y256,0.44314164,0.34739903,0.45218682,0.37706906,0.46261156,0.39350343,0.30725572,0.31505704,0.34243703,0.3752406,0.59365046,0.21657544,0.5744915,0.58517027,0.5464449,0.3310178,0.5458138,0.49730062,0.5395985,0.4354634,0.31971282,0.5672095,0.56594175,0.32564557,1,site16_693.png
site16_693.png_X256_Y256,0.82637125,0.46091062,0.70403504,0.4099194,0.65874326,0.651283,0.3043327,0.27479258,0.28777552,0.3225787,0.5126795,0.60822237,0.47793627,0.5117782,0.44147885,0.48161787,0.28361514,0.4350471,0.58660185,0.16815153,0.52258146,0.71529263,0.58048445,0.28739443,1,site16_693.png
site16_694.png_X0_Y0,0.17061144,0.7475735,0.7946788,0.40813375,0.49996582,0.579414,0.27923772,0.57659936,0.5049098,0.48585725,0.5578448,0.46013406,0.47984582,0.5513979,0.70502746,0.48996818,0.5552523,0.52628136,0.59122837,0.22252554,0.40654925,0.53417236,0.47144246,0.5372136,2,site16_694.png
site16_694.png_X256_Y0,0.25329962,0.26882803,0.50011927,0.6778716,0.44076264,0.5483111,0.31292123,0.64196587,0.2517737,0.5652093,0.46007177,0.22030576,0.26819852,0.6484094,0.52896357,0.65641916,0.27830452,0.4357777,0.4967089,0.46418035,0.56188446,0.5782872,0.6113323,0.45079142,1,site16_694.png
site16_694.png_X0_Y256,0.33791375,0.6457094,0.6078625,0.4595014,0.5498922,0.6470019,0.28906965,0.4577381,0.40265828,0.22104982,0.5108897,0.6070187,0.34959462,0.56564486,0.5699335,0.38848686,0.34292576,0.5005668,0.49946472,0.2801866,0.55256146,0.71983486,0.5604714,0.5860582,2,site16_694.png
site16_694.png_X256_Y256,0.50773966,0.29598793,0.5516894,0.6543812,0.63901985,0.55002993,0.2783205,0.2330054,0.24030189,0.5198798,0.5516996,0.19028059,0.3950325,0.6280681,0.3934607,0.4784927,0.50818366,0.49160385,0.65157884,0.26609978,0.53126085,0.51357657,0.72766757,0.22587374,1,site16_694.png
site16_696.png_X0_Y0,0.3179742,0.2243955,0.4529638,0.63853246,0.5613936,0.41685438,0.29819977,0.28958678,0.42653304,0.5532583,0.5600601,0.0067183077,0.58674955,0.49184638,0.53698534,0.45528188,0.5139947,0.36943093,0.5593557,0.43342635,0.6071477,0.5177661,0.6616499,0.40955946,0,site16_696.png
site16_696.png_X256_Y0,0.39538598,0.17846656,0.48639867,0.38075343,0.35338092,0.34422246,0.23471951,0.43018493,0.3355857,0.4711681,0.68529844,0.31603903,0.5316106,0.43379068,0.7707905,0.47883683,0.589498,0.41930538,0.64160836,0.50100136,0.4331459,0.5092903,0.7720412,0.48533764,0,site16_696.png
site16_696.png_X0_Y256,0.10180412,0.28876418,0.36125156,0.23442565,0.51687056,0.38339132,0.20845404,0.31562775,0.43918577,0.24229407,0.5866417,0.30596998,0.76771,0.62569636,0.30975172,0.5474302,0.52029824,0.5196868,0.58617234,0.5250527,0.3292689,0.46986347,0.42787442,0.20923452,0,site16_696.png
site16_696.png_X256_Y256,0.32296237,0.36577284,0.5306445,0.574186,0.54074615,0.46817848,0.2977519,0.39017043,0.4092381,0.4266827,0.58088076,0.33758834,0.34236264,0.57732177,0.4405247,0.35939866,0.54282594,0.45943186,0.61538047,0.25767246,0.4929444,0.3931344,0.43151236,0.31407037,2,site16_696.png
site16_697.png_X0_Y0,0.4319833,0.3873597,0.39229462,0.24954829,0.19804892,0.3559051,0.2579061,0.56729496,0.25197667,0.5055813,0.5419166,0.36883914,0.5189638,0.812763,0.6215284,0.43461478,0.60669744,0.30936426,0.5937488,0.46409947,0.59892225,0.49722105,0.76652956,0.45397586,0,site16_697.png
site16_697.png_X256_Y0,0.1811468,0.41695887,0.3681601,0.35843208,0.37529147,0.33324444,0.32323086,0.4605198,0.3685451,0.38327268,0.4883599,0.31124237,0.42798686,0.58591294,0.4747818,0.43542215,0.4324562,0.31127042,0.5662246,0.38366845,0.59933454,0.44402277,0.7204219,0.3275424,0,site16_697.png
site16_697.png_X0_Y256,0.49696535,0.41119036,0.41646367,0.5101,0.53227127,0.4087691,0.2356768,0.27759802,0.29783112,0.6297349,0.61106354,0.2944708,0.4806245,0.7282845,0.3064975,0.33814865,0.5395644,0.26880753,0.5437112,0.33933532,0.4247369,0.65087813,0.55528796,0.3804218,2,site16_697.png
site16_697.png_X256_Y256,0.58085096,0.26048815,0.5210915,0.46627206,0.5270348,0.39049387,0.24416338,0.19181213,0.2075178,0.586335,0.5654304,0.17580575,0.61481106,0.5722852,0.3926952,0.4856688,0.5380245,0.42590997,0.6020717,0.23411928,0.31179875,0.62400866,0.7845304,0.39634782,1,site16_697.png
site16_698.png_X0_Y0,0.17196432,0.3784091,0.36683565,0.3572463,0.3926623,0.31923354,0.24743901,0.43987373,0.28467518,0.35417914,0.5168659,0.28965396,0.46823665,0.6112833,0.5056525,0.45916933,0.5391817,0.3756237,0.56255805,0.43497452,0.53771174,0.4852971,0.6222249,0.3663303,0,site16_698.png
site16_698.png_X256_Y0,0.15637642,0.2885245,0.35808665,0.2184231,0.45625687,0.41085067,0.2275503,0.2941183,0.4683377,0.21948913,0.7479415,0.3047714,0.72292185,0.6831672,0.31003422,0.565952,0.5321558,0.41862255,0.5601311,0.5603304,0.41949448,0.5582952,0.43265596,0.37997192,0,site16_698.png
site16_698.png_X0_Y256,0.15152584,0.26252782,0.38900673,0.3455346,0.5352132,0.30623692,0.17774095,0.49454176,0.50676715,0.4440504,0.45962682,0.21489145,0.43991297,0.5119947,0.4510242,0.5401546,0.4255307,0.62217754,0.5218698,0.36641094,0.39031142,0.5371927,0.27892897,0.34641546,1,site16_698.png
site16_698.png_X256_Y256,0.2835647,0.28873387,0.4329084,0.4063833,0.40503895,0.34776473,0.16429304,0.47904205,0.27070618,0.44572443,0.56595343,0.296603,0.37313718,0.5240613,0.5491494,0.48999733,0.46003163,0.35753426,0.5832017,0.376241,0.5496316,0.58736986,0.4879666,0.35229784,0,site16_698.png
site16_715.png_X0_Y0,0.046963558,0.24044831,0.3722299,0.24082631,0.5992845,0.4086133,0.2052316,0.41751537,0.5920573,0.2064648,0.38927108,0.19827726,0.52781844,0.6704738,0.37723696,0.60803294,0.32599437,0.37515724,0.51138955,0.382703,0.49640518,0.5629106,0.4758453,0.45796868,0,site16_715.png
site16_715.png_X256_Y0,0.5710666,0.22468802,0.5159606,0.11751792,0.19143674,0.40429172,0.2550353,0.6512762,0.36428332,0.36535293,0.41537684,0.48479056,0.32968792,0.6975589,0.69507957,0.4559331,0.48357663,0.38832587,0.5708666,0.5213691,0.4866823,0.52751213,0.65539956,0.39800125,1,site16_715.png
site16_715.png_X0_Y256,0.07911421,0.21573403,0.37152278,0.20459881,0.6074739,0.3804955,0.17444484,0.35478735,0.59147894,0.18852621,0.4755379,0.19188306,0.5145996,0.628988,0.32200938,0.64238924,0.38129792,0.32983202,0.54146713,0.45291856,0.45587993,0.53738505,0.4188752,0.42511967,0,site16_715.png
site16_715.png_X256_Y256,0.52605975,0.27461097,0.41422388,0.16406208,0.28835857,0.38209337,0.33857822,0.51941806,0.46393794,0.2975884,0.32081866,0.26847684,0.5202135,0.77208143,0.67434794,0.49079382,0.5583962,0.37140894,0.42479706,0.6807896,0.2343544,0.47968188,0.6719872,0.51239944,1,site16_715.png
site16_719.png_X0_Y0,0.34237888,0.4736469,0.40489945,0.5273955,0.61276186,0.4369815,0.30006382,0.26800716,0.3704785,0.4769866,0.69314265,0.3300876,0.23364778,0.66943437,0.42971712,0.4209862,0.3411953,0.5806831,0.49067876,0.24368691,0.2730644,0.40320885,0.7453958,0.34610888,2,site16_719.png
site16_719.png_X256_Y0,0.1978439,0.27956718,0.34443107,0.1955165,0.55082804,0.43050805,0.25001958,0.3536554,0.4630133,0.16338804,0.7470038,0.20658575,0.78913516,0.6862638,0.42928964,0.5743467,0.5558991,0.50578666,0.46577486,0.5830987,0.23245054,0.55730766,0.40705404,0.41862255,0,site16_719.png
site16_719.png_X0_Y256,0.47356385,0.3461317,0.48437142,0.3049094,0.4824075,0.42958522,0.30220056,0.31883353,0.29293412,0.18628159,0.47918344,0.1727534,0.5416782,0.5458984,0.5312521,0.5451805,0.4918511,0.53819567,0.43500668,0.44843334,0.3707038,0.56081635,0.6095374,0.30892774,1,site16_719.png
site16_719.png_X256_Y256,0.12130141,0.34197125,0.31580415,0.22296636,0.42785296,0.42653957,0.2528599,0.22501558,0.46145737,0.046642482,0.6521878,0.19165857,0.7640904,0.8303259,0.33915323,0.54476166,0.5473444,0.33529878,0.4533523,0.60531604,0.24796999,0.6020093,0.50961715,0.3125574,0,site16_719.png
site16_720.png_X0_Y0,0.28438944,0.5423031,0.33515528,0.52097344,0.5835073,0.5201234,0.35390016,0.300557,0.41218096,0.42717916,0.78585374,0.17077474,0.29725045,0.781152,0.39433575,0.31687856,0.35479814,0.46894765,0.5771704,0.3208526,0.49673003,0.3924143,0.7969095,0.38606322,2,site16_720.png
site16_720.png_X256_Y0,0.62932944,0.3235656,0.55369127,0.5742458,0.67924875,0.41395465,0.37714115,0.05159092,0.24071349,0.4566402,0.68408984,0.29291508,0.40536875,0.6909258,0.37606907,0.47622225,0.4447451,0.51599395,0.5857513,0.35364085,0.23187444,0.5439841,0.8485187,0.20157889,1,site16_720.png
site16_720.png_X0_Y256,0.24404654,0.3031419,0.37755013,0.30061144,0.3172015,0.27165508,0.29415962,0.2565404,0.4728684,0.3044731,0.5372413,0.30704215,0.5934636,0.77117497,0.43861672,0.4322171,0.60028225,0.29425308,0.5403255,0.5361187,0.4778755,0.68054867,0.6747509,0.3620407,0,site16_720.png
site16_720.png_X256_Y256,0.13435464,0.31722277,0.36509573,0.34167123,0.54616106,0.34578624,0.23547785,0.35576063,0.5304767,0.06965405,0.47665262,0.14453484,0.85956824,0.7175233,0.5327002,0.5180146,0.35492784,0.32815015,0.5485637,0.39144737,0.31038254,0.5769388,0.60664415,0.39099574,0,site16_720.png
site16_722.png_X0_Y0,0.538579,0.23714127,0.4765661,0.13467225,0.10263601,0.33109897,0.22288491,0.4684788,0.16469055,0.53401965,0.3420751,0.38536024,0.4685375,0.7402481,0.8241917,0.49762812,0.7110896,0.36621532,0.6796787,0.60341835,0.34894708,0.6315577,0.7854954,0.59136486,1,site16_722.png
site16_722.png_X256_Y0,0.2132045,0.3519788,0.43153432,0.4558059,0.48730144,0.45977217,0.19247442,0.4555663,0.22189148,0.46721512,0.49200943,0.2403312,0.14592907,0.57848835,0.44402844,0.43613198,0.4733073,0.4314469,0.60665166,0.25727844,0.391335,0.3677979,0.601164,0.38696668,0,site16_722.png
site16_722.png_X0_Y256,0.5141094,0.33844715,0.4231647,0.28784022,0.40056702,0.36052617,0.25310832,0.5533162,0.35781318,0.39036205,0.5264229,0.24135028,0.4599547,0.71079826,0.5362389,0.39047468,0.4204635,0.43735144,0.49776816,0.4849083,0.38235003,0.43444517,0.51702493,0.45194188,1,site16_722.png
site16_722.png_X256_Y256,0.43851656,0.30156678,0.5117263,0.45456484,0.49497285,0.5072229,0.20145729,0.32731494,0.13694507,0.43516973,0.43176728,0.24028848,0.29680637,0.5523285,0.37346283,0.4631899,0.47891128,0.5195183,0.6516997,0.23211643,0.36236405,0.38848358,0.7077029,0.2786025,1,site16_722.png
site16_723.png_X0_Y0,0.56965405,0.24958062,0.50759894,0.33800623,0.30075383,0.3908314,0.32822645,0.3843208,0.25025207,0.4765246,0.50012743,0.30255368,0.4903075,0.57892054,0.61167127,0.4002305,0.6105288,0.46654564,0.5600062,0.553265,0.21827883,0.5492096,0.82027066,0.44575655,0,site16_723.png
site16_723.png_X256_Y0,0.32695094,0.3645059,0.43760556,0.47650045,0.562008,0.46078476,0.20937306,0.3714374,0.19041061,0.354876,0.54599416,0.20063138,0.37284717,0.60299754,0.41245294,0.50704,0.38133347,0.49905878,0.57549256,0.26086318,0.3614695,0.3849432,0.76320153,0.55094284,0,site16_723.png
site16_723.png_X0_Y256,0.17667136,0.31411517,0.37792367,0.33145675,0.29098427,0.39991024,0.3227338,0.18441325,0.35952312,0.43441084,0.48170212,0.43571246,0.7340333,0.71123224,0.50384367,0.35407197,0.49616414,0.34497413,0.54795486,0.49694324,0.5913793,0.6073587,0.65145963,0.36873552,0,site16_723.png
site16_723.png_X256_Y256,0.34814817,0.28634083,0.46274722,0.4698532,0.49089116,0.4270847,0.22808972,0.24230845,0.17393506,0.4629388,0.50653183,0.1856869,0.38846657,0.6067376,0.4837072,0.51396763,0.52527887,0.41121444,0.6491623,0.33070874,0.37575942,0.41372347,0.62456954,0.39619452,0,site16_723.png
site16_724.png_X0_Y0,0.3261069,0.34016448,0.45948306,0.49428922,0.588554,0.40746862,0.2334035,0.42331076,0.373753,0.30806664,0.67652977,0.16631116,0.52662736,0.4686527,0.48233294,0.5823624,0.48075897,0.59077245,0.6206837,0.30710852,0.3931893,0.5131201,0.63156456,0.37514955,1,site16_724.png
site16_724.png_X256_Y0,0.35632014,0.3012399,0.42547807,0.64362437,0.58143103,0.3960593,0.20797081,0.30971992,0.34502,0.66864705,0.63997996,0.24697119,0.46267062,0.5562542,0.37411672,0.47812334,0.55711883,0.4499092,0.54654044,0.31472394,0.45586693,0.69179547,0.48587763,0.3910309,1,site16_724.png
site16_724.png_X0_Y256,0.27938685,0.42494053,0.4618405,0.60738873,0.52991694,0.56357056,0.30668497,0.45868906,0.4285728,0.37110633,0.6537901,0.3798486,0.32500315,0.57286876,0.4472037,0.42571637,0.3789507,0.5861676,0.55466276,0.14030495,0.2842226,0.6059699,0.71568775,0.45807016,2,site16_724.png
site16_724.png_X256_Y256,0.23600265,0.2640315,0.46419257,0.48920572,0.45569605,0.5164447,0.20605987,0.4760977,0.3685497,0.5217177,0.53458434,0.21299827,0.46596873,0.5436763,0.3952354,0.30875215,0.5193424,0.33077624,0.607234,0.3015325,0.39234924,0.31397307,0.39012718,0.36034125,0,site16_724.png
site16_741.png_X0_Y0,0.09998487,0.22590935,0.3698298,0.24211584,0.60668516,0.33887863,0.2250085,0.4546956,0.6123234,0.20841163,0.5172957,0.1600812,0.5153922,0.51244545,0.32225555,0.58557147,0.47853458,0.38709736,0.57793826,0.49236625,0.3933571,0.4830132,0.46062964,0.4287746,0,site16_741.png
site16_741.png_X256_Y0,0.19307141,0.25794697,0.388422,0.25708875,0.48794562,0.3652736,0.27851462,0.31633645,0.56547815,0.22538248,0.48557803,0.10352981,0.5812163,0.72893775,0.51511353,0.45204496,0.4432746,0.32850546,0.44696864,0.4975453,0.38529596,0.6124854,0.5419303,0.5618406,0,site16_741.png
site16_741.png_X0_Y256,0.093764514,0.21841423,0.38637805,0.27711648,0.5700509,0.3687488,0.18169296,0.42985538,0.52866364,0.25858468,0.581095,0.26032412,0.50758064,0.4843064,0.35735518,0.57873034,0.4782402,0.403429,0.53703016,0.4738962,0.40791443,0.47907865,0.36275026,0.3689735,0,site16_741.png
site16_741.png_X256_Y256,0.15264712,0.2017723,0.37687388,0.1431414,0.6475093,0.50457656,0.31864867,0.28204346,0.574348,0.35769963,0.48120555,0.1282325,0.5050841,0.63227415,0.39035916,0.4923004,0.42806232,0.41600767,0.4601859,0.5287684,0.5194729,0.4381923,0.45692772,0.5801046,0,site16_741.png
site16_745.png_X0_Y0,0.656402,0.3638278,0.46267006,0.28993198,0.6004647,0.4967451,0.21790643,0.39141893,0.20591788,0.22592193,0.42697003,0.16449611,0.44986024,0.40460235,0.36515683,0.5468053,0.4460894,0.5286461,0.5418318,0.41648805,0.40331396,0.46158707,0.68913233,0.19067338,1,site16_745.png
site16_745.png_X256_Y0,0.162494,0.3174162,0.3753842,0.35527256,0.30262572,0.31823373,0.24247728,0.22163048,0.5076592,0.2987587,0.7101741,0.5955545,0.45692772,0.7488067,0.3952108,0.44222558,0.36184564,0.29836965,0.5024152,0.55058724,0.594882,0.5988286,0.6178443,0.4285954,0,site16_745.png
site16_745.png_X0_Y256,0.12809323,0.27464873,0.361322,0.2176943,0.51362264,0.36999476,0.23594244,0.3649783,0.516643,0.21447381,0.45961663,0.14787722,0.5582769,0.7151301,0.43390092,0.5509367,0.47294763,0.37434256,0.4870501,0.5109974,0.39938366,0.63232964,0.5290343,0.4590528,0,site16_745.png
site16_745.png_X256_Y256,0.104962975,0.33827305,0.3722147,0.4130514,0.32685125,0.3443867,0.20468178,0.36925483,0.33781272,0.4602691,0.55951744,0.42370993,0.48703492,0.6246727,0.47392195,0.48034248,0.3993969,0.3512413,0.45123976,0.47031558,0.52193314,0.5967888,0.6629623,0.3672131,0,site16_745.png
site16_746.png_X0_Y0,0.18899104,0.3129616,0.41943756,0.42481363,0.35643926,0.37547767,0.35461563,0.3063967,0.49522477,0.44429195,0.5033881,0.45027307,0.44529513,0.5604811,0.5681532,0.408157,0.48338565,0.27916,0.48967364,0.4337022,0.4828667,0.6271199,0.710877,0.42331192,0,site16_746.png
site16_746.png_X256_Y0,0.3081475,0.3405016,0.56452256,0.58061767,0.42656592,0.797607,0.36857814,0.51868016,0.52910554,0.16764075,0.5815999,0.40250024,0.48156366,0.49928597,0.557437,0.39650843,0.5417141,0.41315648,0.4956546,0.37059852,0.4432272,0.35721913,0.70512664,0.60464704,0,site16_746.png
site16_746.png_X0_Y256,0.33822417,0.29490554,0.42589372,0.39838555,0.45269275,0.42023978,0.2832658,0.25910026,0.4170121,0.38019153,0.5463196,0.1837571,0.45326376,0.4109632,0.6429721,0.34978878,0.5362236,0.39446038,0.5992115,0.3778737,0.5115725,0.575951,0.6904919,0.30580693,0,site16_746.png
site16_746.png_X256_Y256,0.21710086,0.23919831,0.4740424,0.48908722,0.5196478,0.49618942,0.26821712,0.4283779,0.39169583,0.5114591,0.5275324,0.28010258,0.19325267,0.49208495,0.5695108,0.41802198,0.546314,0.2794302,0.44659677,0.3287125,0.5210487,0.38606143,0.5256015,0.2996508,0,site16_746.png
site16_747.png_X0_Y0,0.57211053,0.21137843,0.60961014,0.4486514,0.51826054,0.5885827,0.17960483,0.4633612,0.16967815,0.27549595,0.20431742,0.3883418,0.3394558,0.4501067,0.47601128,0.6289176,0.6394023,0.46077427,0.47004166,0.31354064,0.69733864,0.4871028,0.3919832,0.49531972,1,site16_747.png
site16_747.png_X256_Y0,0.1101394,0.27950913,0.3637325,0.36443833,0.40634528,0.30375397,0.16798304,0.32710177,0.5853868,0.3910276,0.4746278,0.42012054,0.35004607,0.537874,0.33827254,0.5761015,0.49848223,0.51883566,0.5472315,0.424455,0.46079293,0.6155981,0.4157608,0.395698,0,site16_747.png
site16_747.png_X0_Y256,0.6185676,0.117770374,0.6206489,0.33859265,0.45183322,0.48996732,0.30862334,0.37702015,0.29212332,0.15169758,0.6071381,0.41346267,0.3746475,0.3717184,0.6465459,0.677807,0.64481896,0.33818907,0.6423418,0.5074223,0.46553284,0.40005353,0.5350872,0.5954121,1,site16_747.png
site16_747.png_X256_Y256,0.12100905,0.28392076,0.37920964,0.34988788,0.42229557,0.37059826,0.24673192,0.35195065,0.46225616,0.41393018,0.4935334,0.38593686,0.28009975,0.56963813,0.40315032,0.49260658,0.48500198,0.35860103,0.6338158,0.4482308,0.56045187,0.5352941,0.58317757,0.45412615,0,site16_747.png
site16_749.png_X0_Y0,0.2537205,0.2637641,0.44636157,0.36460167,0.49567226,0.42151985,0.25924557,0.42744127,0.4579634,0.06231752,0.60112476,0.17395523,0.70874214,0.6133542,0.5109765,0.56301063,0.58447623,0.299807,0.5795103,0.5011149,0.25313535,0.3150519,0.57823503,0.51282775,0,site16_749.png
site16_749.png_X256_Y0,0.4972089,0.31132355,0.42332166,0.35555357,0.51247364,0.46791354,0.13523342,0.4766741,0.36086872,0.20925403,0.49267846,0.25505647,0.5454276,0.399036,0.50085354,0.5776274,0.5558501,0.6686686,0.6099798,0.45147863,0.25840536,0.44672352,0.45907325,0.46441615,0,site16_749.png
site16_749.png_X0_Y256,0.32941288,0.20388648,0.46330443,0.29264095,0.54719627,0.38543248,0.1916045,0.35210842,0.37159693,0.28778547,0.5109801,0.1751471,0.5395493,0.39787897,0.46371397,0.5451533,0.56403774,0.32577378,0.5895043,0.47812,0.367457,0.6243073,0.28940532,0.25276792,0,site16_749.png
site16_749.png_X256_Y256,0.13940261,0.2119425,0.44094256,0.30095705,0.4592752,0.54082364,0.23143502,0.33497202,0.36750302,0.5580778,0.6252712,0.4365139,0.50161874,0.4383109,0.42986056,0.4283079,0.5380254,0.31421834,0.6927351,0.42961356,0.517769,0.36723962,0.5570663,0.2678656,1,site16_749.png
site16_750.png_X0_Y0,0.2726771,0.3372737,0.4406104,0.54974544,0.56945395,0.35095567,0.22945139,0.35660198,0.3715509,0.5255073,0.5273756,0.23134656,0.3785376,0.41228923,0.51304644,0.44539848,0.3837795,0.52283764,0.51754,0.31237987,0.54012835,0.6619562,0.5122408,0.27240133,1,site16_750.png
